"id","date","trial_time","value","x","y","word_one","word_two","trial_number","chunk_number","prolific_id","study_id","session_id"
"9462","2025-04-30T18:43:23.148Z","2298","69","248","85","Not Like Fire","Like Fire","48","34","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9463","2025-04-30T18:43:24.196Z","4632","18","150","54","Not Like Fire","Like Fire","24","89","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9464","2025-04-30T18:43:23.847Z","1721","87","303","56","Not Like Fire","Like Fire","83","56","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9465","2025-04-30T18:43:22.849Z","2220","2","217","12","Not Like Fire","Like Fire","82","46","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9466","2025-04-30T18:43:25.460Z","2312","74","248","85","Not Like Fire","Like Fire","49","39","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9467","2025-04-30T18:43:26.394Z","4918","29","202","16","Not Like Fire","Like Fire","54","65","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9468","2025-04-30T18:43:26.842Z","3369","81","35","159","Not Like Fire","Like Fire","59","52","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9469","2025-04-30T18:43:26.022Z","7804","25","298","165","Not Like Fire","Like Fire","9","26","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9470","2025-04-30T18:43:24.822Z","1973","2","217","12","Not Like Fire","Like Fire","83","0","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9471","2025-04-30T18:43:28.051Z","7238","24","138","94","Not Like Fire","Like Fire","46","55","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9472","2025-04-30T18:43:27.251Z","3404","70","303","56","Not Like Fire","Like Fire","84","48","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9473","2025-04-30T18:43:28.245Z","5001","36","259","74","Not Like Fire","Like Fire","8","8","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9474","2025-04-30T18:43:28.672Z","3212","81","248","85","Not Like Fire","Like Fire","50","1","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9475","2025-04-30T18:43:30.399Z","3557","44","35","159","Not Like Fire","Like Fire","60","69","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9476","2025-04-30T18:43:30.092Z","5896","66","150","54","Not Like Fire","Like Fire","25","31","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9477","2025-04-30T18:43:28.342Z","3520","10","217","12","Not Like Fire","Like Fire","84","37","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9478","2025-04-30T18:43:30.209Z","2958","38","303","56","Not Like Fire","Like Fire","85","21","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9479","2025-04-30T18:43:31.623Z","5229","16","202","16","Not Like Fire","Like Fire","55","5","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9480","2025-04-30T18:43:31.671Z","2999","79","248","85","Not Like Fire","Like Fire","51","31","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9481","2025-04-30T18:43:32.269Z","6247","92","298","165","Not Like Fire","Like Fire","10","43","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9482","2025-04-30T18:43:32.479Z","9325","16","52","75","Not Like Fire","Like Fire","24","30","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9483","2025-04-30T18:43:33.187Z","5136","100","138","94","Not Like Fire","Like Fire","47","52","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9484","2025-04-30T18:43:32.377Z","2168","48","303","56","Not Like Fire","Like Fire","86","73","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9485","2025-04-30T18:43:32.902Z","4657","37","259","74","Not Like Fire","Like Fire","9","87","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9486","2025-04-30T18:43:34.458Z","4059","34","35","159","Not Like Fire","Like Fire","61","84","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9487","2025-04-30T18:43:33.904Z","2233","76","248","85","Not Like Fire","Like Fire","52","65","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9488","2025-04-30T18:43:33.968Z","1591","68","303","56","Not Like Fire","Like Fire","87","78","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9489","2025-04-30T18:43:35.206Z","3583","83","202","16","Not Like Fire","Like Fire","56","68","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9490","2025-04-30T18:43:36.124Z","6032","39","150","54","Not Like Fire","Like Fire","26","88","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9491","2025-04-30T18:43:34.078Z","5736","6","217","12","Not Like Fire","Like Fire","85","75","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9492","2025-04-30T18:43:37.264Z","2806","16","35","159","Not Like Fire","Like Fire","62","35","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9493","2025-04-30T18:43:35.858Z","1890","46","303","56","Not Like Fire","Like Fire","88","16","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9494","2025-04-30T18:43:36.822Z","2918","76","248","85","Not Like Fire","Like Fire","53","73","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9495","2025-04-30T18:43:37.218Z","1360","89","303","56","Not Like Fire","Like Fire","89","40","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9496","2025-04-30T18:43:37.841Z","4939","98","259","74","Not Like Fire","Like Fire","10","50","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9497","2025-04-30T18:43:38.691Z","3485","21","202","16","Not Like Fire","Like Fire","57","72","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9498","2025-04-30T18:43:38.629Z","5442","37","138","94","Not Like Fire","Like Fire","48","73","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9499","2025-04-30T18:43:36.881Z","2803","2","217","12","Not Like Fire","Like Fire","86","72","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9500","2025-04-30T18:43:38.778Z","6509","18","298","165","Not Like Fire","Like Fire","11","44","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9501","2025-04-30T18:43:36.426Z","10216","66","75","28","Not Like Fire","Like Fire","1","67","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9502","2025-04-30T18:43:40.109Z","2845","4","35","159","Not Like Fire","Like Fire","63","10","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9503","2025-04-30T18:43:39.219Z","6740","80","52","75","Not Like Fire","Like Fire","25","22","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9504","2025-04-30T18:43:39.176Z","1958","69","303","56","Not Like Fire","Like Fire","90","8","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9505","2025-04-30T18:43:39.914Z","3488","24","75","28","Not Like Fire","Like Fire","2","76","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9506","2025-04-30T18:43:41.740Z","5616","0","150","54","Not Like Fire","Like Fire","27","2","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9507","2025-04-30T18:43:42.997Z","2888","17","35","159","Not Like Fire","Like Fire","64","38","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9508","2025-04-30T18:43:41.780Z","4958","79","248","85","Not Like Fire","Like Fire","54","84","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9509","2025-04-30T18:43:42.092Z","4251","100","259","74","Not Like Fire","Like Fire","11","69","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9510","2025-04-30T18:43:40.685Z","3804","3","217","12","Not Like Fire","Like Fire","87","29","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9511","2025-04-30T18:43:43.190Z","4561","3","138","94","Not Like Fire","Like Fire","49","81","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9512","2025-04-30T18:43:44.054Z","5276","79","298","165","Not Like Fire","Like Fire","12","40","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9513","2025-04-30T18:43:44.884Z","3144","30","150","54","Not Like Fire","Like Fire","28","55","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9514","2025-04-30T18:43:44.493Z","6928","76","103","214","Not Like Fire","Like Fire","1","22","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9515","2025-04-30T18:43:44.667Z","2887","75","248","85","Not Like Fire","Like Fire","55","70","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9516","2025-04-30T18:43:43.186Z","2501","2","217","12","Not Like Fire","Like Fire","88","27","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9517","2025-04-30T18:43:45.892Z","7201","12","202","16","Not Like Fire","Like Fire","58","46","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9518","2025-04-30T18:43:44.857Z","4943","1","75","28","Not Like Fire","Like Fire","3","27","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9519","2025-04-30T18:43:46.898Z","3901","25","35","159","Not Like Fire","Like Fire","65","72","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9520","2025-04-30T18:43:46.892Z","2225","72","248","85","Not Like Fire","Like Fire","56","66","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9521","2025-04-30T18:43:48.800Z","2908","45","202","16","Not Like Fire","Like Fire","59","52","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9522","2025-04-30T18:43:48.285Z","6193","26","259","74","Not Like Fire","Like Fire","12","16","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9523","2025-04-30T18:43:48.000Z","3143","1","75","28","Not Like Fire","Like Fire","4","53","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9524","2025-04-30T18:43:47.685Z","4499","74","217","12","Not Like Fire","Like Fire","89","65","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9525","2025-04-30T18:43:50.004Z","5120","10","150","54","Not Like Fire","Like Fire","29","7","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9526","2025-04-30T18:43:50.284Z","7094","23","138","94","Not Like Fire","Like Fire","50","14","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9527","2025-04-30T18:43:49.732Z","2840","76","248","85","Not Like Fire","Like Fire","57","51","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9528","2025-04-30T18:43:51.025Z","6971","58","298","165","Not Like Fire","Like Fire","13","14","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9529","2025-04-30T18:43:50.824Z","6331","1","103","214","Not Like Fire","Like Fire","2","3","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9530","2025-04-30T18:43:51.890Z","3090","27","202","16","Not Like Fire","Like Fire","60","26","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9531","2025-04-30T18:43:53.092Z","6194","79","35","159","Not Like Fire","Like Fire","66","88","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9532","2025-04-30T18:43:51.600Z","3600","1","75","28","Not Like Fire","Like Fire","5","71","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9533","2025-04-30T18:43:52.063Z","12844","68","52","75","Not Like Fire","Like Fire","26","72","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9534","2025-04-30T18:43:53.005Z","2721","13","138","94","Not Like Fire","Like Fire","51","82","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9535","2025-04-30T18:43:53.956Z","3952","1","150","54","Not Like Fire","Like Fire","30","1","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9536","2025-04-30T18:43:54.770Z","3946","7","103","214","Not Like Fire","Like Fire","3","84","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9537","2025-04-30T18:43:55.030Z","6745","1","259","74","Not Like Fire","Like Fire","13","53","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9538","2025-04-30T18:43:53.266Z","3534","29","248","85","Not Like Fire","Like Fire","58","16","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9539","2025-04-30T18:43:53.621Z","5936","82","217","12","Not Like Fire","Like Fire","90","14","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9540","2025-04-30T18:43:56.156Z","2200","23","150","54","Not Like Fire","Like Fire","31","14","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9541","2025-04-30T18:43:56.938Z","3846","72","35","159","Not Like Fire","Like Fire","67","40","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9542","2025-04-30T18:43:55.703Z","4103","2","75","28","Not Like Fire","Like Fire","6","45","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9543","2025-04-30T18:43:56.926Z","5036","10","202","16","Not Like Fire","Like Fire","61","55","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9544","2025-04-30T18:43:59.827Z","2901","41","202","16","Not Like Fire","Like Fire","62","22","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9545","2025-04-30T18:44:00.259Z","3321","89","35","159","Not Like Fire","Like Fire","68","66","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9546","2025-04-30T18:44:00.105Z","7100","31","138","94","Not Like Fire","Like Fire","52","39","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9547","2025-04-30T18:43:59.362Z","7299","21","52","75","Not Like Fire","Like Fire","27","80","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9548","2025-04-30T18:43:59.352Z","3649","1","75","28","Not Like Fire","Like Fire","7","11","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9549","2025-04-30T18:44:00.056Z","9031","36","298","165","Not Like Fire","Like Fire","14","41","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9550","2025-04-30T18:44:00.097Z","6831","13","248","85","Not Like Fire","Like Fire","59","2","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9551","2025-04-30T18:44:00.120Z","5350","0","103","214","Not Like Fire","Like Fire","4","8","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9552","2025-04-30T18:44:01.676Z","5520","8","150","54","Not Like Fire","Like Fire","32","60","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9553","2025-04-30T18:44:01.617Z","6587","68","259","74","Not Like Fire","Like Fire","14","40","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9554","2025-04-30T18:44:04.016Z","4189","6","202","16","Not Like Fire","Like Fire","63","7","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9555","2025-04-30T18:44:04.299Z","4937","8","52","75","Not Like Fire","Like Fire","28","17","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9556","2025-04-30T18:44:05.170Z","5073","60","248","85","Not Like Fire","Like Fire","60","26","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9557","2025-04-30T18:44:06.506Z","6247","67","35","159","Not Like Fire","Like Fire","69","56","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9558","2025-04-30T18:44:05.341Z","5221","86","103","214","Not Like Fire","Like Fire","5","51","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9559","2025-04-30T18:44:05.317Z","5965","33","75","28","Not Like Fire","Like Fire","8","64","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9560","2025-04-30T18:44:05.959Z","5903","37","298","165","Not Like Fire","Like Fire","15","20","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9561","2025-04-30T18:44:06.714Z","6609","27","138","94","Not Like Fire","Like Fire","53","61","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9562","2025-04-30T18:44:07.004Z","5328","20","150","54","Not Like Fire","Like Fire","33","72","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9563","2025-04-30T18:44:06.939Z","5322","99","259","74","Not Like Fire","Like Fire","15","32","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9564","2025-04-30T18:44:07.911Z","3895","8","202","16","Not Like Fire","Like Fire","64","10","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9565","2025-04-30T18:44:08.062Z","2892","50","248","85","Not Like Fire","Like Fire","61","14","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9566","2025-04-30T18:44:08.834Z","2120","0","138","94","Not Like Fire","Like Fire","54","9","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9567","2025-04-30T18:44:10.726Z","4220","45","35","159","Not Like Fire","Like Fire","70","12","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9568","2025-04-30T18:44:09.884Z","5585","11","52","75","Not Like Fire","Like Fire","29","26","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9569","2025-04-30T18:44:11.277Z","3366","18","202","16","Not Like Fire","Like Fire","65","21","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9570","2025-04-30T18:44:11.138Z","3076","25","248","85","Not Like Fire","Like Fire","62","36","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9571","2025-04-30T18:44:11.420Z","5461","79","298","165","Not Like Fire","Like Fire","16","4","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9572","2025-04-30T18:44:12.252Z","5248","0","150","54","Not Like Fire","Like Fire","34","9","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9573","2025-04-30T18:44:12.028Z","5089","32","259","74","Not Like Fire","Like Fire","16","13","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9574","2025-04-30T18:44:12.295Z","6954","1","103","214","Not Like Fire","Like Fire","6","45","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9575","2025-04-30T18:44:13.268Z","4434","100","138","94","Not Like Fire","Like Fire","55","33","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9576","2025-04-30T18:44:14.308Z","3582","98","35","159","Not Like Fire","Like Fire","71","77","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9577","2025-04-30T18:44:15.060Z","3783","28","202","16","Not Like Fire","Like Fire","66","13","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9578","2025-04-30T18:44:14.297Z","8980","19","75","28","Not Like Fire","Like Fire","9","87","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9579","2025-04-30T18:44:15.316Z","3064","92","150","54","Not Like Fire","Like Fire","35","25","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9580","2025-04-30T18:44:16.356Z","3088","70","138","94","Not Like Fire","Like Fire","56","16","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9581","2025-04-30T18:44:17.160Z","2852","22","35","159","Not Like Fire","Like Fire","72","53","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9582","2025-04-30T18:44:17.161Z","7277","12","52","75","Not Like Fire","Like Fire","30","85","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9583","2025-04-30T18:44:17.283Z","6145","79","248","85","Not Like Fire","Like Fire","63","49","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9584","2025-04-30T18:44:17.392Z","5364","94","259","74","Not Like Fire","Like Fire","17","5","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9585","2025-04-30T18:44:18.236Z","3176","44","202","16","Not Like Fire","Like Fire","67","75","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9586","2025-04-30T18:44:18.902Z","7482","60","298","165","Not Like Fire","Like Fire","17","15","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9587","2025-04-30T18:44:19.599Z","3243","2","138","94","Not Like Fire","Like Fire","57","12","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9588","2025-04-30T18:44:19.844Z","4528","98","150","54","Not Like Fire","Like Fire","36","78","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9589","2025-04-30T18:44:20.406Z","3246","0","35","159","Not Like Fire","Like Fire","73","6","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9590","2025-04-30T18:44:18.614Z","6319","0","103","214","Not Like Fire","Like Fire","7","44","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9591","2025-04-30T18:44:20.370Z","3087","25","248","85","Not Like Fire","Like Fire","64","27","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9592","2025-04-30T18:44:21.206Z","2970","19","202","16","Not Like Fire","Like Fire","68","82","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9593","2025-04-30T18:44:20.656Z","6359","2","75","28","Not Like Fire","Like Fire","10","32","6732eac7f92b3be7edca9b89","6810e3157d4c55bd8e56b312","68126dbb82b9dbca7080c09d"
"9594","2025-04-30T18:44:21.177Z","3785","83","259","74","Not Like Fire","Like Fire","18","42","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9595","2025-04-30T18:44:21.894Z","3280","0","103","214","Not Like Fire","Like Fire","8","10","677da6635a4389f3f9a184ac","6810e3157d4c55bd8e56b312","68126e4913efcd3c19af1ac0"
"9596","2025-04-30T18:44:22.733Z","2363","76","248","85","Not Like Fire","Like Fire","65","21","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9597","2025-04-30T18:44:23.628Z","4029","88","138","94","Not Like Fire","Like Fire","58","41","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9598","2025-04-30T18:44:23.720Z","6559","26","52","75","Not Like Fire","Like Fire","31","48","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9599","2025-04-30T18:44:23.974Z","5072","7","298","165","Not Like Fire","Like Fire","18","61","6609619feb79146b62811775","6810e3157d4c55bd8e56b312","68126e7a08909b410abffbbd"
"9600","2025-04-30T18:44:24.710Z","3504","13","202","16","Not Like Fire","Like Fire","69","4","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9601","2025-04-30T18:44:25.125Z","5281","23","150","54","Not Like Fire","Like Fire","37","63","5f4c810ebfcaa8194f5d8c14","6810e3157d4c55bd8e56b312","68126e34626504685da61e7f"
"9602","2025-04-30T18:44:24.958Z","3781","58","259","74","Not Like Fire","Like Fire","19","56","67f11ef199fadf3fa7bb5d78","6810e3157d4c55bd8e56b312","68126e6d13419694b42eac58"
"9603","2025-04-30T18:44:25.720Z","2092","0","138","94","Not Like Fire","Like Fire","59","0","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
